"Gene.symbol"	"logFC"	"P.Value"
"ENO1-AS1"	-0.345187086366171	0.034337470525817
"SLC2A5"	-0.00168091560689039	0.986668908298079
"MIR34A"	0.0833459266629289	0.115235441743116
"RP3-510D11.4"	0.176813034019118	0.0274716430107298
"H6PD"	-0.0604682459539409	0.0395304166193729
"SPSB1"	0.00197480805358634	0.972458592222709
"SLC25A33"	-0.0546392298068549	0.0798806287604682
"RP13-15M17.1"	-0.0678490274188775	0.49962408288233
"TMEM201"	-0.0344534590692381	0.116049072999821
"PIK3CD"	0.051435102029822	0.147042422048116
"CLSTN1"	0.0332755522465162	0.0870766313308298
"CTNNBIP1"	-0.0047816552150716	0.824562740783852
"RP11-84A14.5"	0.0650824514289648	0.711765730536818
"LZIC"	0.00803144852750012	0.626843275139276
"RP11-84A14.4"	-0.131752963138546	0.337964965449999
"NMNAT1"	0.0303167014585851	0.173668188397079
"RN7SKP269"	-0.00915334067665466	0.9498917818856
"MIR5697"	0.115427494693177	0.535700128288515
"RBP7"	-0.0365793812211322	0.723649988253891
"UBE4B"	0.0040248536301168	0.745128174816657
"PGAM1P11"	0.0475364377144777	0.65633746119417
"RNU6-828P"	0.225720756406705	0.0887155749039591
"KIF1B"	0.0210237374423263	0.209353603582591
"MIR1273D"	-0.176203773570559	0.334699405132126
"RNU6-37P"	-0.0933569155095677	0.292546250097148
"PGD"	0.00247668562801602	0.914899398437783
"APITD1"	0.0381116424964192	0.6036906795516
"CORT"	-0.275251965297412	8.84193310937301e-05
"DFFA"	-0.00713967701977961	0.708949552071592
"PEX14"	-0.000378868410964437	0.982251333558269
"RN7SL614P"	-0.204827996512002	0.182176877991053
"TARDBP"	0.0267748246025371	0.206848013768838
"RP4-635E18.8"	0.0371223414601503	0.402667339704849
"SRM"	-0.0171833454243972	0.424778655579897
"EXOSC10"	-0.0246276667923168	0.23927534466628
"RP4-635E18.7"	0.0778228076207179	0.429308201284655
"RP4-635E18.6"	0.0187819424158968	0.865870445647927
"MTOR"	0.0158179178865333	0.251724398690034
"UBIAD1"	-0.00232852398873553	0.914798494171098
"DISP3"	0.0779183149949569	0.157273297402386
"FBXO2"	0.0320360549839159	0.177166587267451
"FBXO44"	0.0171754052531225	0.274577743751355
"FBXO6"	0.0481872922003035	0.148434148793467
"MAD2L2"	0.0081115879353672	0.775404621350487
"DRAXIN"	0.170168538196661	0.0523645673936157
"AGTRAP"	-0.0523560711730303	0.247340852316804
"MTHFR"	-0.011492686589199	0.521690407374318
"CLCN6"	0.0221573337191045	0.154007066641974
"NPPA"	-0.225696656591942	0.00643784062943015
"RNU5E-1"	-0.394378592428899	0.0264163238383842
"RNU5E-4P"	0.164862262564863	0.45293913775938
"KIAA2013"	0.0294172848194126	0.123604100572917
"PLOD1"	0.0246269122022876	0.441392991299815
"MFN2"	0.0249789912693532	0.0317014290475909
"MIIP"	-0.0161823024726722	0.586586656825913
"TNFRSF1B"	-0.0169974389790423	0.807327510270963
"MIR4632"	0.0863267047029529	0.590826263576186
"VPS13D"	0.0263225237334705	0.109984467987656
"SNORA59A"	0.0512779804361848	0.592774948047293
"RP5-888M10.2"	-0.00585571069079255	0.974417092939097
"DHRS3"	-0.00995478580013067	0.798112435118142
"RNU6ATAC18P"	-0.355230445956687	0.0541891620183053
"MIR6730"	-0.0283505667400925	0.870565106785479
"RP11-474O21.5"	-0.287220613302516	0.0265917892511088
"LRRC38"	-0.0143112055601359	0.869377385275351
"PDPN"	0.0440710752991922	0.535771186745074
"PRDM2"	-0.0146462193403691	0.50204713319825
"KAZN"	0.0441641538194618	0.0274593146734115
"TMEM51-AS1"	0.124293438449582	0.00738653696220509
"TMEM51"	-0.0130352688189783	0.780431386739066
"FHAD1"	-0.0485519558860705	0.529017404701222
"EFHD2"	0.0204154427175895	0.617238041372268
"CASP9"	0.00818142291270159	0.728512927198339
