"Gene.symbol"	"logFC"	"P.Value"
"DFFB"	-0.102019038555708	0.00129392232224528
"C1orf174"	-0.0172904443441711	0.500530621024164
"AJAP1"	0.0420585576530998	0.0770130391460559
"RP11-154H17.1"	-0.263507564333015	0.0283021913959202
"MIR4689"	0.171943326462486	0.386383520982476
"NPHP4"	0.0281039458087095	0.254672247629783
"KCNAB2"	0.0628449414120409	0.0101296540991622
"CHD5"	0.0473143939433579	0.0646705298634519
"RPL22"	0.0143590260609446	0.407464204349458
"RP1-120G22.11"	-0.0591371059847852	0.50775753712691
"RNF207"	-0.101392001048232	0.00777529235812128
"ICMT"	0.0175553084418123	0.455282592414979
"GPR153"	-0.0611631808712536	0.151867559479359
"ACOT7"	0.0170528425535383	0.419922772024841
"RP1-202O8.3"	-0.448524826539999	0.00123183438396315
"TNFRSF25"	0.00923355597918132	0.843505154443279
"PLEKHG5"	0.0409692071646385	0.249502385850435
"NOL9"	0.00563659457184675	0.761716130148686
"ZBTB48"	-0.0159668650045193	0.495249922809105
"KLHL21"	0.0303554093290372	0.287881197551471
"PHF13"	0.0394280646239179	0.263722872761686
"THAP3"	-0.00150392335178088	0.95248963407763
"DNAJC11"	0.0124042200281039	0.455637003911633
"RP11-312B8.1"	-0.215667999321829	0.0880754160636005
"CAMTA1"	0.00491128377046622	0.773211813668627
"RNU1-8P"	-0.134158937767994	0.46756173999437
"CAMTA1-IT1"	0.181028544056335	0.0350571722128915
"RP11-338N10.1"	-0.0793639772320912	0.471107975931569
"RP11-338N10.2"	0.183279561048247	0.148886615092975
"RP11-338N10.3"	-0.022628209832833	0.833858393903749
"VAMP3"	-0.0019341976314616	0.956310307441166
"RP3-467L1.6"	-0.0509445119858734	0.465457562268277
"PER3"	-0.0199974693137197	0.597316247688362
"PARK7"	0.0301899293068731	0.0275937900458956
"ERRFI1"	0.0719599125709564	0.102781232284798
"SLC45A1"	-0.021026153368569	0.343423605609269
"Y_RNA"	-0.0679716790358602	0.724833189306535
"RERE"	0.0319890570538982	0.0296026718375628
"SNORA77"	-0.0524156871688864	0.676442940380904
"RPL7P7"	0.0566730163071213	0.380453974062681
"Y_RNA"	-0.0204111761648639	0.89084944931412
"RP4-633I8.4"	0.0623243913040647	0.446336087690383
"ENO1"	0.0321955555527326	0.046921297497784
"MIR6728"	-0.076530400607169	0.675147578710411
"ENO1-IT1"	-0.00583877248946479	0.944782856070735
"ENO1-AS1"	0.115932443768205	0.520645343566287
"SLC2A5"	-0.120642566123345	0.257379976309264
"MIR34A"	-0.0436095452220935	0.41831467488987
"RP3-510D11.4"	0.125314626570276	0.169134098802043
"H6PD"	-0.0131562055148559	0.656434498347801
"SPSB1"	0.0784334166940506	0.206419685014901
"SLC25A33"	-0.039972074704434	0.263106045056227
"RP13-15M17.1"	-0.087868786761818	0.354136301441171
"TMEM201"	0.0249137022597544	0.253350224866562
"PIK3CD"	0.0485416374059119	0.199160368512547
"CLSTN1"	0.0230130127159839	0.209792618325254
"CTNNBIP1"	0.0172285401610434	0.464834065249379
"RP11-84A14.5"	0.043296831377189	0.813601098297388
"LZIC"	0.0186289558943021	0.251276917918715
"RP11-84A14.4"	-0.0612451075290634	0.652761535553435
"NMNAT1"	0.0137824728471483	0.571169488101522
"RN7SKP269"	0.049579256975054	0.725648788573675
"MIR5697"	-0.202320060724208	0.291108352530083
"RBP7"	-0.232799155745441	0.0530938774453122
"UBE4B"	0.013542332078767	0.3214841392596
"PGAM1P11"	0.0428074067230331	0.69876782933406
"RNU6-828P"	0.0215907543938674	0.872191131473267
"KIF1B"	0.0375980265278687	0.0193157866061834
